Avistaje ID,Focal Sample ID,Focal Animal,Focal Age-Sex Class,Time Start,FS Rev by PI,FS Rev by Assistant,Focal Data Checked by PI,Focal Data Checked by Assistant,Inter-Observer Rel,Comments,Dictaphone File Name,Time End,Dictaphone Used,Transcribed,Date of Transcription,End Early,Focal Completion,Start Focal in Sleep Tree,Start Sleep Tree ID,End Focal in Sleep Tree,End Sleep Tree ID
AV31750,FS29534,Kong/,AM,12/30/1899 15:42:00,0,0,0,0,0,,,12/30/1899 16:02:00,,0,3/26/16 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV31750,FS29535,K-INF16/,INF16,12/30/1899 16:04:00,0,0,0,0,0,,,12/30/1899 16:18:00,,0,3/26/16 0:00,1,Focal End Early - More than 10 minutes,0,,0,
AV31750,FS29536,Katta/,AF,12/30/1899 16:16:00,0,0,0,0,0,,,12/30/1899 16:30:00,,0,3/26/16 0:00,1,Focal End Early - More than 10 minutes,0,,0,
AV31750,FS29537,Kong/,AM,12/30/1899 16:32:00,0,0,0,0,0,,,12/30/1899 16:42:00,,0,3/26/16 0:00,1,Focal End Early - More than 10 minutes,0,,0,
AV31750,FS29538,K-INF16/,INF16,12/30/1899 16:48:00,0,0,0,0,0,,,12/30/1899 17:08:00,,0,3/26/16 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV31752,FS29539,Kong/,AM,12/30/1899 6:14:00,0,0,0,0,0,,,12/30/1899 6:24:00,,0,3/26/16 0:00,1,Focal End Early - More than 10 minutes,0,,0,
AV31752,FS29540,Katta/,AF,12/30/1899 6:28:00,0,0,0,0,0,,,12/30/1899 6:34:00,,0,3/26/16 0:00,0,Focal Aborted - Less than 10 minutes,0,,0,
AV31752,FS29541,K-INF16/,INF16,12/30/1899 6:48:00,0,0,0,0,0,,,12/30/1899 7:06:00,,0,3/26/16 0:00,1,Focal End Early - More than 10 minutes,0,,0,
AV31752,FS29542,Katta/,AF,12/30/1899 7:08:00,0,0,0,0,0,,,12/30/1899 7:20:00,,0,3/26/16 0:00,1,Focal End Early - More than 10 minutes,0,,0,
AV31752,FS29543,Kong/,AM,12/30/1899 7:32:00,0,0,0,0,0,,,12/30/1899 7:46:00,,0,3/26/16 0:00,1,Focal End Early - More than 10 minutes,0,,0,
AV31752,FS29544,K-INF16/,INF16,12/30/1899 7:54:00,0,0,0,0,0,,,12/30/1899 8:02:00,,0,3/26/16 0:00,0,Focal Aborted - Less than 10 minutes,0,,0,
AV31752,FS29545,Kong/,AM,12/30/1899 8:10:00,0,0,0,0,0,,,12/30/1899 8:16:00,,0,3/26/16 0:00,0,Focal Aborted - Less than 10 minutes,0,,0,
AV31752,FS29546,Katta/,AF,12/30/1899 8:16:00,0,0,0,0,0,,,12/30/1899 8:32:00,,0,3/26/16 0:00,1,Focal End Early - More than 10 minutes,0,,0,
AV31752,FS29547,K-INF16/,INF16,12/30/1899 8:54:00,0,0,0,0,0,,,12/30/1899 8:14:00,,0,3/26/16 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV31752,FS29548,Kong/,AM,12/30/1899 9:12:00,0,0,0,0,0,,,12/30/1899 9:32:00,,0,3/26/16 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV31752,FS29549,Katta/,AF,12/30/1899 9:32:00,0,0,0,0,0,,,12/30/1899 9:52:00,,0,3/26/16 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV31752,FS29550,K-INF16/,INF16,12/30/1899 10:16:00,0,0,0,0,0,,,12/30/1899 10:36:00,,0,3/26/16 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV31752,FS29551,Katta/,AF,12/30/1899 10:44:00,0,0,0,0,0,,,12/30/1899 11:04:00,,0,3/26/16 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV31752,FS29552,Kong/,AM,12/30/1899 11:04:00,0,0,0,0,0,,,12/30/1899 11:24:00,,0,3/26/16 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV31752,FS29553,K-INF16/,INF16,12/30/1899 11:24:00,0,0,0,0,0,,,12/30/1899 11:44:00,,0,3/26/16 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV31759,FS29554,P-Adult Female/,AF,12/30/1899 10:32:00,0,0,0,0,0,,,12/30/1899 10:40:00,,0,3/27/16 0:00,0,Focal Aborted - Less than 10 minutes,0,,0,
AV31759,FS29555,P-INF14/,SM,12/30/1899 10:52:00,0,0,0,0,0,,,12/30/1899 11:06:00,,0,3/27/16 0:00,1,Focal End Early - More than 10 minutes,0,,0,
AV31759,FS29556,P-Adult Female B/,AF,12/30/1899 13:02:00,0,0,0,0,0,,,12/30/1899 13:08:00,,0,3/27/16 0:00,0,Focal Aborted - Less than 10 minutes,0,,0,
AV31759,FS29557,Pisco/,AM,12/30/1899 13:18:00,0,0,0,0,0,,,12/30/1899 13:24:00,,0,3/27/16 0:00,0,Focal Aborted - Less than 10 minutes,0,,0,
AV31759,FS29558,Pipian/,AM,12/30/1899 13:34:00,0,0,0,0,0,,,12/30/1899 13:54:00,,0,3/27/16 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV31759,FS29559,P-Adult Male B/,MALE,12/30/1899 14:08:00,0,0,0,0,0,,,12/30/1899 14:20:00,,0,3/27/16 0:00,1,Focal End Early - More than 10 minutes,0,,0,
AV31766,FS29560,Pipian/,AM,12/30/1899 8:36:00,0,0,0,0,0,,,12/30/1899 8:20:00,,0,3/28/16 0:00,1,Focal End Early - More than 10 minutes,0,,0,
AV31766,FS29561,P-Adult Female/,AF,12/30/1899 8:54:00,0,0,0,0,0,,,12/30/1899 9:10:00,,0,3/28/16 0:00,1,Focal End Early - More than 10 minutes,0,,0,
AV31766,FS29562,P-INF14/,MALE,12/30/1899 9:34:00,0,0,0,0,0,,,12/30/1899 9:44:00,,0,3/28/16 0:00,1,Focal End Early - More than 10 minutes,0,,0,
AV31766,FS29563,P-Adult Female B/,AF,12/30/1899 10:54:00,0,0,0,0,0,,,12/30/1899 11:04:00,,0,3/28/16 0:00,1,Focal End Early - More than 10 minutes,0,,0,
AV31766,FS29564,Pisco/,AM,12/30/1899 11:54:00,0,0,0,0,0,,,12/30/1899 12:04:00,,0,3/28/16 0:00,1,Focal End Early - More than 10 minutes,0,,0,
AV31766,FS29565,P-Adult Male B/,AM,12/30/1899 12:30:00,0,0,0,0,0,,,12/30/1899 12:38:00,,0,3/28/16 0:00,0,Focal Aborted - Less than 10 minutes,0,,0,
AV31766,FS29566,P-INF16/,INF16,12/30/1899 12:40:00,0,0,0,0,0,They (Female B and INF16) went FV because it started raining ,,12/30/1899 12:48:00,,0,3/28/16 0:00,0,Focal Aborted - Less than 10 minutes,0,,0,
AV31773,FS29567,Pisco/,AM,12/30/1899 6:46:00,0,0,0,0,0,,,12/30/1899 6:54:00,,0,3/30/16 0:00,0,Focal Aborted - Less than 10 minutes,0,,0,
AV31773,FS29568,P-INF14/,JM,12/30/1899 7:44:00,0,0,0,0,0,,,12/30/1899 8:04:00,,0,3/31/16 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV31773,FS29569,P-Adult Male B/,AM,12/30/1899 10:24:00,0,0,0,0,0,,,12/30/1899 10:44:00,,0,3/31/16 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV31773,FS29570,Pipian/,AM,12/30/1899 12:48:00,0,0,0,0,0,,,12/30/1899 12:08:00,,0,3/31/16 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV31773,FS29571,P-Adult Female B/,AF,12/30/1899 13:32:00,0,0,0,0,0,,,12/30/1899 13:52:00,,0,3/31/16 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV31773,FS29572,P-INF16/,INF16,12/30/1899 13:54:00,0,0,0,0,0,,,12/30/1899 14:14:00,,0,3/31/16 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV31773,FS29573,P-Adult Female/,AF,12/30/1899 14:20:00,0,0,0,0,0,,,12/30/1899 14:32:00,,0,3/31/16 0:00,1,Focal End Early - More than 10 minutes,0,,0,
AV31782,FS29574,Lulu/,AF,12/30/1899 7:16:00,0,0,0,0,0,,,12/30/1899 7:46:00,,0,4/20/16 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV31782,FS29575,L-INF15/,INF15,12/30/1899 7:46:00,0,0,0,0,0,,,12/30/1899 8:06:00,,0,4/20/16 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV31782,FS29576,Luciferus/,AM,12/30/1899 8:16:00,0,0,0,0,0,,,12/30/1899 8:36:00,,0,4/20/16 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV31782,FS29577,L-INF14A/,SM,12/30/1899 10:10:00,0,0,0,0,0,,,12/30/1899 10:30:00,,0,4/20/16 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV31782,FS29578,Lulu/,AF,12/30/1899 10:32:00,0,0,0,0,0,,,12/30/1899 10:52:00,,0,4/20/16 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV31782,FS29579,Luciferus/,AM,12/30/1899 10:56:00,0,0,0,0,0,,,12/30/1899 11:16:00,,0,4/20/16 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV31782,FS29580,L-INF14A/,SM,12/30/1899 12:06:00,0,0,0,0,0,,,12/30/1899 12:26:00,,0,4/20/16 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV31782,FS29581,L-INF15/,INF15,12/30/1899 12:32:00,0,0,0,0,0,,,12/30/1899 12:52:00,,0,4/20/16 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV31782,FS29582,Lulu/,AF,12/30/1899 13:22:00,0,0,0,0,0,,,12/30/1899 13:42:00,,0,4/20/16 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV31782,FS29583,L-INF14A/,SM,12/30/1899 13:46:00,0,0,0,0,0,,,12/30/1899 14:00:00,,0,4/20/16 0:00,1,Focal End Early - More than 10 minutes,0,,0,
AV31782,FS29584,L-INF15/,INF15,12/30/1899 15:10:00,0,0,0,0,0,,,12/30/1899 15:30:00,,0,4/20/16 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV31782,FS29585,Luciferus/,AM,12/30/1899 15:30:00,0,0,0,0,0,,,12/30/1899 15:50:00,,0,4/20/16 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV31782,FS29586,L-INF15/,INF15,12/30/1899 15:32:00,0,0,0,0,0,,,12/30/1899 15:52:00,,0,4/20/16 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV31782,FS29587,L-INF14A/,SM,12/30/1899 16:00:00,0,0,0,0,0,,,12/30/1899 16:20:00,,0,4/20/16 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV31782,FS29588,Lulu/,AF,12/30/1899 16:34:00,0,0,0,0,0,,,12/30/1899 16:52:00,,0,4/20/16 0:00,1,Focal End Early - More than 10 minutes,0,,0,
AV31782,FS29589,Luciferus/,AM,12/30/1899 16:52:00,0,0,0,0,0,,,12/30/1899 17:12:00,,0,4/20/16 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV31787,FS29590,Luciferus/,AM,12/30/1899 7:26:00,0,0,0,0,0,,,12/30/1899 7:34:00,,0,4/20/16 0:00,0,Focal Aborted - Less than 10 minutes,0,,0,
AV31787,FS29591,L-INF14A/,SM,12/30/1899 7:52:00,0,0,0,0,0,,,12/30/1899 8:02:00,,0,4/20/16 0:00,1,Focal End Early - More than 10 minutes,0,,0,
AV31787,FS29592,L-INF15/,INF15,12/30/1899 8:02:00,0,0,0,0,0,,,12/30/1899 8:22:00,,0,4/20/16 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV31787,FS29593,Lulu/,AF,12/30/1899 8:32:00,0,0,0,0,0,,,12/30/1899 8:38:00,,0,4/20/16 0:00,0,Focal Aborted - Less than 10 minutes,0,,0,
AV31787,FS29594,Luciferus/,AM,12/30/1899 8:46:00,0,0,0,0,0,,,12/30/1899 8:54:00,,0,4/20/16 0:00,0,Focal Aborted - Less than 10 minutes,0,,0,
AV31787,FS29595,Lulu/,AF,12/30/1899 10:04:00,0,0,0,0,0,,,12/30/1899 10:10:00,,0,4/20/16 0:00,0,Focal Aborted - Less than 10 minutes,0,,0,
AV31787,FS29596,L-INF14A/,SM,12/30/1899 11:04:00,0,0,0,0,0,,,12/30/1899 11:14:00,,0,4/20/16 0:00,1,Focal End Early - More than 10 minutes,0,,0,
AV31787,FS29597,L-INF15/,INF15,12/30/1899 12:42:00,0,0,0,0,0,,,12/30/1899 12:50:00,,0,4/20/16 0:00,0,Focal Aborted - Less than 10 minutes,0,,0,
AV31787,FS29598,Lulu/,AF,12/30/1899 12:56:00,0,0,0,0,0,,,12/30/1899 13:02:00,,0,4/20/16 0:00,0,Focal Aborted - Less than 10 minutes,0,,0,
AV31787,FS29599,Luciferus/,AM,12/30/1899 13:10:00,0,0,0,0,0,,,12/30/1899 13:30:00,,0,4/20/16 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV31787,FS29600,L-INF14A/,SM,12/30/1899 13:30:00,0,0,0,0,0,,,12/30/1899 13:50:00,,0,4/20/16 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV31787,FS29601,L-INF15/,INF15,12/30/1899 13:32:00,0,0,0,0,0,,,12/30/1899 13:52:00,,0,4/20/16 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV31787,FS29602,Luciferus/,AM,12/30/1899 15:04:00,0,0,0,0,0,,,12/30/1899 15:24:00,,0,4/20/16 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV31787,FS29603,L-INF14A/,SM,12/30/1899 16:42:00,0,0,0,0,0,,,12/30/1899 17:02:00,,0,4/20/16 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV31787,FS29604,Lulu/,AF,12/30/1899 17:02:00,0,0,0,0,0,,,12/30/1899 17:22:00,,0,4/20/16 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV31787,FS29605,L-INF15/,INF15,12/30/1899 17:22:00,0,0,0,0,0,,,12/30/1899 17:40:00,,0,4/20/16 0:00,1,Focal End Early - More than 10 minutes,0,,0,
AV31792,FS29606,L-INF15/,INF15,12/30/1899 6:54:00,0,0,0,0,0,,,12/30/1899 7:08:00,,0,4/20/16 0:00,1,Focal End Early - More than 10 minutes,0,,0,
AV31792,FS29607,L-INF14A/,SM,12/30/1899 7:54:00,0,0,0,0,0,,,12/30/1899 8:08:00,,0,4/21/16 0:00,1,Focal End Early - More than 10 minutes,0,,0,
AV31792,FS29608,Luciferus/,AM,12/30/1899 8:18:00,0,0,0,0,0,,,12/30/1899 8:38:00,,0,4/21/16 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV31792,FS29609,Lulu/,AF,12/30/1899 8:36:00,0,0,0,0,0,,,12/30/1899 8:56:00,,0,4/21/16 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV31792,FS29610,L-INF15/,INF15,12/30/1899 9:06:00,0,0,0,0,0,,,12/30/1899 9:26:00,,0,4/21/16 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV31792,FS29611,L-INF14A/,SM,12/30/1899 9:28:00,0,0,0,0,0,,,12/30/1899 9:48:00,,0,4/21/16 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV31792,FS29612,Luciferus/,AM,12/30/1899 9:48:00,0,0,0,0,0,,,12/30/1899 10:08:00,,0,4/21/16 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV31792,FS29613,L-INF15/,INF15,12/30/1899 10:08:00,0,0,0,0,0,,,12/30/1899 10:28:00,,0,4/21/16 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV31792,FS29614,Lulu/,AF,12/30/1899 10:28:00,0,0,0,0,0,,,12/30/1899 10:36:00,,0,4/21/16 0:00,1,Focal End Early - More than 10 minutes,0,,0,
AV31792,FS29615,L-INF14A/,SM,12/30/1899 11:38:00,0,0,0,0,0,,,12/30/1899 11:58:00,,0,4/21/16 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV31792,FS29616,Luciferus/,AM,12/30/1899 12:02:00,0,0,0,0,0,,,12/30/1899 12:22:00,,0,4/21/16 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV31792,FS29617,L-INF15/,INF15,12/30/1899 13:22:00,0,0,0,0,0,,,12/30/1899 13:42:00,,0,4/21/16 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV31792,FS29618,Lulu/,AF,12/30/1899 14:02:00,0,0,0,0,0,,,12/30/1899 14:22:00,,0,4/21/16 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV31792,FS29619,L-INF14A/,SM,12/30/1899 14:24:00,0,0,0,0,0,,,12/30/1899 14:44:00,,0,4/21/16 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV31792,FS29620,Luciferus/,AM,12/30/1899 14:50:00,0,0,0,0,0,,,12/30/1899 15:10:00,,0,4/21/16 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV31792,FS29621,Lulu/,AF,12/30/1899 15:10:00,0,0,0,0,0,,,12/30/1899 15:30:00,,0,4/21/16 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV28063,FS29622,S-Male B/,MALE,12/30/1899 13:46:00,0,0,0,0,0,,,12/30/1899 14:06:00,,0,4/21/16 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV28063,FS29623,Sancho/,AM,12/30/1899 15:00:00,0,0,0,0,0,,,12/30/1899 15:12:00,,0,4/21/16 0:00,1,Focal End Early - More than 10 minutes,0,,0,
AV28065,FS29624,Salome/,AF,12/30/1899 6:24:00,0,0,0,0,0,,,12/30/1899 6:34:00,,0,4/21/16 0:00,1,Focal End Early - More than 10 minutes,0,,0,
AV28065,FS29625,S-Male B/,MALE,12/30/1899 7:38:00,0,0,0,0,0,,,12/30/1899 7:48:00,,0,4/21/16 0:00,1,Focal End Early - More than 10 minutes,0,,0,
AV28065,FS29626,Salome/,AF,12/30/1899 7:50:00,0,0,0,0,0,,,12/30/1899 8:04:00,,0,4/21/16 0:00,1,Focal End Early - More than 10 minutes,0,,0,
AV28065,FS29627,Sancho/,AM,12/30/1899 9:36:00,0,0,0,0,0,,,12/30/1899 9:46:00,,0,4/21/16 0:00,1,Focal End Early - More than 10 minutes,0,,0,
AV28065,FS29628,Salome/,AF,12/30/1899 10:10:00,0,0,0,0,0,,,12/30/1899 10:22:00,,0,4/21/16 0:00,1,Focal End Early - More than 10 minutes,0,,0,
AV28065,FS29629,S-Male B/,MALE,12/30/1899 11:34:00,0,0,0,0,0,,,12/30/1899 11:48:00,,0,4/21/16 0:00,1,Focal End Early - More than 10 minutes,0,,0,
AV28065,FS29630,Salome/,AF,12/30/1899 11:56:00,0,0,0,0,0,,,12/30/1899 12:16:00,,0,4/21/16 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV28065,FS29631,Sancho/,AM,12/30/1899 12:56:00,0,0,0,0,0,,,12/30/1899 13:14:00,,0,4/21/16 0:00,1,Focal End Early - More than 10 minutes,0,,0,
AV28065,FS29632,S-Male B/,MALE,12/30/1899 14:44:00,0,0,0,0,0,,,12/30/1899 14:52:00,,0,4/21/16 0:00,0,Focal Aborted - Less than 10 minutes,0,,0,
AV28065,FS29633,Sancho/,AM,12/30/1899 14:52:00,0,0,0,0,0,,,12/30/1899 15:12:00,,0,4/21/16 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV28065,FS29634,Salome/,AF,12/30/1899 17:04:00,0,0,0,0,0,,,12/30/1899 17:24:00,,0,4/21/16 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV28074,FS29635,Sancho/,AM,12/30/1899 11:18:00,0,0,0,0,0,,,12/30/1899 11:38:00,,0,4/21/16 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV28074,FS29636,Salome/,AF,12/30/1899 11:40:00,0,0,0,0,0,,,12/30/1899 12:00:00,,0,4/21/16 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV28074,FS29637,S-Male B/,MALE,12/30/1899 12:02:00,0,0,0,0,0,,,12/30/1899 12:22:00,,0,4/21/16 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV28074,FS29638,Salome/,AF,12/30/1899 14:10:00,0,0,0,0,0,,,12/30/1899 14:30:00,,0,4/22/16 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV28074,FS29639,Sancho/,AM,12/30/1899 14:30:00,0,0,0,0,0,,,12/30/1899 14:50:00,,0,4/22/16 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV28074,FS29640,S-Male B/,MALE,12/30/1899 14:54:00,0,0,0,0,0,,,12/30/1899 15:14:00,,0,4/22/16 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV28074,FS29641,Salome/,AF,12/30/1899 15:14:00,0,0,0,0,0,,,12/30/1899 15:34:00,,0,4/22/16 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV28074,FS29642,Sancho/,AM,12/30/1899 15:38:00,0,0,0,0,0,,,12/30/1899 15:50:00,,0,4/22/16 0:00,1,Focal End Early - More than 10 minutes,0,,0,
AV28074,FS29643,S-Male B/,MALE,12/30/1899 16:02:00,0,0,0,0,0,,,12/30/1899 16:22:00,,0,4/22/16 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV28078,FS29644,B-Adult Female/,AF,12/30/1899 10:30:00,0,0,0,0,0,,,12/30/1899 10:42:00,,0,4/22/16 0:00,1,Focal End Early - More than 10 minutes,0,,0,
AV28085,FS29645,Bongo/,AM,12/30/1899 8:00:00,0,0,0,0,0,,,12/30/1899 8:08:00,,0,4/23/16 0:00,0,Focal Aborted - Less than 10 minutes,0,,0,
AV28085,FS29646,B-Adult Female/,AF,12/30/1899 8:24:00,0,0,0,0,0,,,12/30/1899 8:42:00,,0,4/23/16 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV28085,FS29647,Bongo/,AM,12/30/1899 10:52:00,0,0,0,0,0,,,12/30/1899 11:00:00,,0,4/23/16 0:00,0,Focal Aborted - Less than 10 minutes,0,,0,
AV28088,FS29648,Morpho/,AM,12/30/1899 6:50:00,0,0,0,0,0,,,12/30/1899 7:10:00,,0,5/3/16 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV28091,FS29649,Morpho/,AM,12/30/1899 6:50:00,0,0,0,0,0,,,12/30/1899 7:10:00,,0,5/3/16 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV28091,FS29650,Marigold/,AF,12/30/1899 7:16:00,0,0,0,0,0,,,12/30/1899 7:28:00,,0,5/3/16 0:00,1,Focal End Early - More than 10 minutes,0,,0,
AV28091,FS29651,M-INF15/,INF15,12/30/1899 7:44:00,0,0,0,0,0,,,12/30/1899 8:04:00,,0,5/3/16 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV28091,FS29652,Maca/,JF,12/30/1899 8:14:00,0,0,0,0,0,,,12/30/1899 8:34:00,,0,5/3/16 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV28091,FS29653,Marigold/,AF,12/30/1899 9:24:00,0,0,0,0,0,,,12/30/1899 9:44:00,,0,5/3/16 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV28091,FS29654,M-INF15/,INF15,12/30/1899 9:44:00,0,0,0,0,0,,,12/30/1899 10:04:00,,0,5/3/16 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV28091,FS29655,Maca/,JF,12/30/1899 10:12:00,0,0,0,0,0,,,12/30/1899 10:32:00,,0,5/3/16 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV28091,FS29656,Morpho/,AM,12/30/1899 10:32:00,0,0,0,0,0,,,12/30/1899 10:52:00,,0,5/3/16 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV28091,FS29657,Marigold/,AF,12/30/1899 11:18:00,0,0,0,0,0,,,12/30/1899 11:38:00,,0,5/3/16 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV28091,FS29658,M-INF15/,INF15,12/30/1899 12:10:00,0,0,0,0,0,,,12/30/1899 12:16:00,,0,5/3/16 0:00,0,Focal Aborted - Less than 10 minutes,0,,0,
AV28091,FS29659,Maca/,JF,12/30/1899 12:40:00,0,0,0,0,0,,,12/30/1899 12:52:00,,0,5/3/16 0:00,1,Focal End Early - More than 10 minutes,0,,0,
AV28091,FS29660,Morpho/,AM,12/30/1899 12:58:00,0,0,0,0,0,,,12/30/1899 13:18:00,,0,5/3/16 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV28091,FS29661,M-INF15/,INF15,12/30/1899 13:18:00,0,0,0,0,0,,,12/30/1899 13:28:00,,0,5/3/16 0:00,1,Focal End Early - More than 10 minutes,0,,0,
AV28091,FS29662,Marigold/,AF,12/30/1899 14:06:00,0,0,0,0,0,,,12/30/1899 14:22:00,,0,5/3/16 0:00,1,Focal End Early - More than 10 minutes,0,,0,
AV28091,FS29663,M-INF15/,AF,12/30/1899 15:42:00,0,0,0,0,0,,,12/30/1899 16:02:00,,0,5/3/16 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV28091,FS29664,Marigold/,AF,12/30/1899 16:02:00,0,0,0,0,0,,,12/30/1899 16:22:00,,0,5/3/16 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV28091,FS29665,Morpho/,AM,12/30/1899 16:36:00,0,0,0,0,0,,,12/30/1899 16:56:00,,0,5/3/16 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV28096,FS29666,Maca/,JF,12/30/1899 6:10:00,0,0,0,0,0,,,12/30/1899 6:20:00,,0,5/3/16 0:00,1,Focal End Early - More than 10 minutes,0,,0,
AV28096,FS29667,Morpho/,AM,12/30/1899 6:20:00,0,0,0,0,0,,,12/30/1899 6:40:00,,0,5/3/16 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV28096,FS29668,Marigold/,AF,12/30/1899 6:52:00,0,0,0,0,0,,,12/30/1899 7:12:00,,0,5/9/16 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV28096,FS29669,Maca/,JF,12/30/1899 7:24:00,0,0,0,0,0,,,12/30/1899 7:44:00,,0,5/3/16 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV28096,FS29670,M-INF15/,INF15,12/30/1899 7:44:00,0,0,0,0,0,,,12/30/1899 8:04:00,,0,5/4/16 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV28096,FS29671,Marigold/,AF,12/30/1899 8:04:00,0,0,0,0,0,,,12/30/1899 8:14:00,,0,5/4/16 0:00,1,Focal End Early - More than 10 minutes,0,,0,
AV28096,FS29672,Morpho/,AM,12/30/1899 8:32:00,0,0,0,0,0,,,12/30/1899 8:50:00,,0,5/4/16 0:00,1,Focal End Early - More than 10 minutes,0,,0,
AV28096,FS29673,Maca/,JF,12/30/1899 10:30:00,0,0,0,0,0,,,12/30/1899 10:50:00,,0,5/4/16 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV28096,FS29674,M-INF15/,INF15,12/30/1899 10:50:00,0,0,0,0,0,,,12/30/1899 11:10:00,,0,5/4/16 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV28096,FS29675,Morpho/,AM,12/30/1899 11:12:00,0,0,0,0,0,,,12/30/1899 11:24:00,,0,5/4/16 0:00,1,Focal End Early - More than 10 minutes,0,,0,
AV28096,FS29676,Marigold/,AF,12/30/1899 12:20:00,0,0,0,0,0,,,12/30/1899 12:40:00,,0,5/4/16 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV28096,FS29677,M-INF15/,INF15,12/30/1899 12:48:00,0,0,0,0,0,,,12/30/1899 13:02:00,,0,5/4/16 0:00,1,Focal End Early - More than 10 minutes,0,,0,
AV28096,FS29678,Maca/,JF,12/30/1899 13:16:00,0,0,0,0,0,,,12/30/1899 13:36:00,,0,5/4/16 0:00,0,Focal Completed - 20 full minutes,0,,0,
